time,seconds_elapsed,dBFS
1701899662571000000,27.249,-14.511080741882324
1701899662670000000,27.348000244140625,-8.267662048339844
1701899662787000000,27.465,-12.66431999206543
1701899662887000000,27.565,-17.24987030029297
1701899662987000000,27.665,-19.970762252807617
1701899663087000000,27.765,-10.76152229309082
1701899663187000000,27.865,-13.357794761657715
1701899663303000000,27.981,-12.80782413482666
1701899663403000000,28.081,-12.454289436340332
1701899663503000000,28.181,-15.468807220458984
1701899663619000000,28.297,-10.30965805053711
1701899663719000000,28.397,-11.941364288330078
1701899663819000000,28.497,-13.97951889038086
1701899663919000000,28.597,-14.482464790344238
1701899664018000000,28.695999755859376,-12.683112144470215
1701899664135000000,28.813,-13.585315704345703
1701899664235000000,28.913,-17.76692771911621
1701899664335000000,29.013,-13.288737297058105
1701899664434000000,29.111999755859376,-16.122079849243164
1701899664551000000,29.229,-21.463058471679688
1701899664651000000,29.329,-24.698328018188477
1701899664751000000,29.429,-8.529499053955078
1701899664850000000,29.527999755859376,-11.274428367614746
1701899664967000000,29.645,-10.792597770690918
1701899665067000000,29.745,-12.884886741638184
1701899665167000000,29.845,-14.707892417907715
1701899665267000000,29.945,-14.16619873046875
1701899665383000000,30.061,-19.17926788330078
1701899665483000000,30.161,-14.050558090209961
1701899665583000000,30.261,-13.398201942443848
1701899665682000000,30.359999755859373,-15.931032180786133
1701899665799000000,30.477,-20.10256576538086
1701899665899000000,30.577,-20.260086059570312
1701899665998000000,30.676000244140624,-17.095226287841797
1701899666098000000,30.775999755859374,-17.76553726196289
1701899666215000000,30.893,-18.61958885192871
1701899666315000000,30.993,-21.91827964782715
1701899666415000000,31.093,-25.764772415161133
1701899666514000000,31.191999755859374,-28.794334411621094
1701899666631000000,31.309,-22.502458572387695
1701899666731000000,31.409,-11.403752326965332
1701899666831000000,31.509,-14.348485946655273
1701899666930000000,31.607999755859375,-9.523137092590332
1701899667047000000,31.725,-13.666041374206543
1701899667154000000,31.831999755859375,-10.341194152832031
1701899667263000000,31.941,-12.025522232055664
1701899667380000000,32.058,-12.032691955566406
1701899667479000000,32.157,-15.592978477478027
1701899667596000000,32.274,-17.987529754638672
1701899667696000000,32.374,-12.688956260681152
1701899667796000000,32.474,-9.344518661499023
1701899667895000000,32.573,-13.09475326538086
1701899668012000000,32.69,-18.732078552246094
1701899668112000000,32.79,-23.075803756713867
1701899668212000000,32.89,-8.103218078613281
1701899668312000000,32.99,-11.014434814453125
1701899668428000000,33.106,-8.331330299377441
1701899668528000000,33.206,-11.039329528808594
