time,seconds_elapsed,dBFS
1701897430938000000,55.790999755859374,-28.022518157958984
1701897431038000000,55.89100024414063,-30.995525360107422
1701897431138000000,55.99099975585938,-33.312870025634766
1701897431254000000,56.10700024414062,-32.51314926147461
1701897431354000000,56.20699975585938,-34.560665130615234
1701897431454000000,56.307000244140625,-35.980106353759766
1701897431554000000,56.406999755859374,-37.991180419921875
1701897431654000000,56.50700024414063,-30.878740310668945
1701897431770000000,56.622999755859375,-19.348953247070312
1701897431870000000,56.72300024414063,-12.84616756439209
1701897431970000000,56.82299975585938,-7.75554084777832
1701897432070000000,56.923000244140624,-9.471087455749512
1701897432186000000,57.03899975585937,-13.915619850158691
1701897432286000000,57.139000244140625,-15.902932167053223
1701897432386000000,57.238999755859375,-17.974853515625
1701897432486000000,57.33900024414063,-21.318832397460938
1701897432586000000,57.43899975585938,-9.753966331481934
1701897432702000000,57.55500024414062,-12.998080253601074
1701897432802000000,57.65499975585937,-16.865699768066406
1701897432902000000,57.755000244140625,-17.49700164794922
1701897433002000000,57.854999755859374,-20.997554779052734
1701897433118000000,57.971000244140626,-22.402549743652344
1701897433218000000,58.070999755859376,-25.561437606811523
1701897433318000000,58.17100024414062,-24.212541580200195
1701897433418000000,58.27099975585938,-19.181903839111328
1701897433518000000,58.371000244140625,-18.738554000854492
1701897433634000000,58.48699975585937,-19.262191772460938
1701897433734000000,58.587000244140626,-17.831584930419922
1701897433834000000,58.686999755859375,-18.65595245361328
1701897433934000000,58.78700024414063,-21.983957290649414
1701897434051000000,58.904,-21.839542388916016
1701897434150000000,59.00300024414062,-25.26696014404297
1701897434250000000,59.10299975585937,-28.630146026611328
1701897434350000000,59.203000244140625,-31.271581649780273
1701897434450000000,59.302999755859375,-33.04208755493164
1701897434566000000,59.419000244140626,-31.152935028076172
1701897434666000000,59.518999755859376,-16.67045021057129
1701897434766000000,59.61900024414062,-17.984682083129883
1701897434866000000,59.71899975585937,-21.12640380859375
1701897434982000000,59.83500024414062,-15.899261474609375
1701897435083000000,59.936,-17.654911041259766
1701897435182000000,60.035000244140626,-21.83124351501465
1701897435282000000,60.134999755859376,-16.00196647644043
1701897435398000000,60.25100024414063,-19.005714416503906
1701897435498000000,60.35099975585938,-23.48421287536621
1701897435598000000,60.45100024414062,-26.682170867919922
1701897435698000000,60.55099975585937,-29.954593658447266
1701897435798000000,60.651000244140626,-32.66870880126953
1701897435914000000,60.76699975585937,-34.71928405761719
1701897436014000000,60.86700024414063,-13.540802955627441
1701897436114000000,60.966999755859376,-15.492043495178223
1701897436214000000,61.06700024414062,-17.06305694580078
1701897436330000000,61.18299975585938,-14.716862678527832
1701897436430000000,61.283000244140624,-16.97443389892578
1701897436530000000,61.38299975585937,-20.108278274536133
1701897436630000000,61.48300024414063,-22.241207122802734
1701897436730000000,61.582999755859376,-17.209211349487305
1701897436846000000,61.69900024414063,-16.396289825439453
1701897436946000000,61.79899975585938,-17.40511703491211
1701897437046000000,61.89900024414062,-18.885873794555664
1701897437146000000,61.99899975585937,-22.08150863647461
1701897437262000000,62.115000244140624,-25.70243263244629
1701897437362000000,62.214999755859374,-14.959878921508789
1701897437462000000,62.31500024414063,-15.915833473205566
1701897437562000000,62.41499975585938,-15.508790969848633
1701897437662000000,62.51500024414062,-11.196215629577637
1701897437778000000,62.63099975585938,-14.546186447143555
1701897437878000000,62.731000244140624,-18.480405807495117
1701897437978000000,62.830999755859374,-21.967191696166992
1701897438078000000,62.93100024414063,-17.859880447387695
1701897438195000000,63.048,-16.21036148071289
1701897438294000000,63.14700024414063,-19.640111923217773
1701897438394000000,63.24699975585938,-18.1142520904541
1701897438494000000,63.347000244140624,-20.601612091064453
1701897438611000000,63.464,-24.51175308227539
1701897438710000000,63.563000244140625,-24.14530372619629
1701897438810000000,63.662999755859374,-20.722545623779297
1701897438910000000,63.76300024414063,-14.717594146728516
1701897439010000000,63.86299975585938,-17.802892684936523
1701897439127000000,63.98,-13.720884323120117
1701897439226000000,64.07899975585937,-15.788179397583008
1701897439326000000,64.17900024414062,-17.795846939086914
1701897439426000000,64.27899975585937,-18.910966873168945
1701897439543000000,64.396,-21.539945602416992
1701897439642000000,64.49499975585937,-18.331222534179688
1701897439742000000,64.59500024414062,-21.820743560791016
1701897439842000000,64.69499975585937,-19.93247413635254
1701897439942000000,64.79500024414062,-17.72541618347168
1701897440059000000,64.912,-21.145479202270508
1701897440158000000,65.01100024414062,-23.75922393798828
